Timestamp mS,Time this cycle,Link 0 active,Link 0 distance,Link 0 RX Power,Link 1 active,Link 1 distance,Link 1 RX Power,Link 2 active,Link 2 distance,Link 2 RX Power,Link 3 active,Link 3 distance,Link 3 RX Power,Link 4 active,Link 4 distance,Link 4 RX Power,Link 5 active,Link 5 distance,Link 5 RX Power
225593,650,1,9.41,-98.60,0,-999,-999,1,23.32,-97.88,1,9.75,-94.68,1,14.20,-89.91,1,9.18,-81.65
226711,1118,1,9.37,-95.71,0,-999,-999,1,23.31,-97.05,1,9.75,-90.34,1,14.17,-91.46,1,9.31,-81.01
227252,541,1,9.38,-96.59,0,-999,-999,1,23.23,-98.35,1,9.67,-96.26,1,14.15,-89.84,1,9.13,-82.83
228292,1040,1,9.56,-99.92,0,-999,-999,1,23.36,-99.77,1,9.60,-95.12,1,14.18,-89.26,1,9.13,-88.34
228833,541,1,9.50,-99.74,0,-999,-999,1,23.31,-99.42,1,9.56,-95.43,1,14.13,-89.16,1,9.18,-84.50
229663,830,1,9.51,-99.93,0,-999,-999,1,23.36,-100.11,1,9.72,-93.43,1,14.14,-87.54,1,9.32,-78.64
230204,541,1,9.50,-99.11,0,-999,-999,1,23.21,-98.35,1,9.67,-93.44,1,14.10,-92.60,1,9.35,-75.53
231431,1227,1,9.45,-98.71,0,-999,-999,1,23.29,-98.86,1,9.66,-95.24,1,14.12,-89.67,1,9.31,-76.92
231982,551,1,9.49,-99.69,0,-999,-999,1,23.26,-98.77,1,9.60,-93.58,1,14.12,-91.25,1,9.30,-79.05
233022,1040,1,9.47,-100.74,0,-999,-999,1,23.43,-98.37,1,9.57,-98.75,1,14.31,-98.14,1,9.26,-80.37
233672,650,1,9.62,-99.25,0,-999,-999,1,23.06,-100.94,1,9.68,-96.52,1,14.40,-93.89,1,8.96,-74.48
234502,830,1,9.58,-97.46,0,-999,-999,1,23.32,-100.31,1,9.62,-97.00,1,14.23,-95.12,1,9.24,-74.98
235043,541,1,9.55,-93.54,0,-999,-999,1,23.39,-98.19,1,9.67,-96.26,1,14.31,-96.43,1,9.14,-73.81
236161,1118,1,9.54,-95.43,0,-999,-999,1,23.31,-98.88,1,9.64,-95.75,1,14.31,-96.83,1,9.26,-72.29
236702,541,1,9.51,-95.20,0,-999,-999,1,23.38,-100.10,1,9.66,-94.74,1,14.26,-99.13,1,9.24,-75.39
237742,1040,1,9.55,-93.89,0,-999,-999,1,23.36,-98.36,1,9.71,-93.89,1,14.36,-96.15,1,9.30,-73.33
238283,541,1,9.60,-94.55,0,-999,-999,1,23.30,-98.09,1,9.74,-94.79,1,14.05,-100.92,1,9.27,-79.19
239173,890,1,9.56,-95.31,0,-999,-999,1,23.28,-99.36,1,9.72,-95.42,1,14.18,-96.01,1,9.29,-76.21
239714,541,1,9.55,-93.34,0,-999,-999,1,23.34,-97.81,1,9.72,-93.54,1,14.16,-96.64,1,9.14,-75.33
240839,1125,1,9.59,-93.06,0,-999,-999,1,23.29,-97.41,1,9.68,-94.11,1,14.11,-98.53,1,9.18,-77.32
241380,541,1,9.52,-93.29,0,-999,-999,1,23.29,-96.53,1,9.81,-93.80,1,13.95,-100.54,1,9.13,-78.62
242479,1099,1,9.57,-93.82,0,-999,-999,1,23.28,-97.73,1,9.80,-94.33,1,14.12,-98.07,1,9.22,-79.26
243515,1036,1,9.57,-93.08,0,-999,-999,1,23.37,-97.62,1,9.78,-96.66,1,14.01,-97.19,1,8.93,-99.73
244345,830,1,9.52,-93.21,0,-999,-999,1,23.12,-99.91,1,9.70,-94.89,1,14.11,-96.40,1,9.14,-75.26
245104,759,1,9.54,-96.25,0,-999,-999,1,23.36,-97.69,1,9.75,-95.57,1,14.09,-99.27,1,9.22,-79.26
246282,1178,1,9.54,-92.35,0,-999,-999,1,23.33,-96.00,1,9.74,-95.25,1,14.13,-96.33,1,9.27,-76.14
246823,541,1,9.57,-93.25,0,-999,-999,1,23.32,-96.53,1,9.72,-95.19,1,14.11,-96.83,1,9.20,-78.89
248478,1655,1,9.54,-94.34,0,-999,-999,1,23.35,-96.26,1,9.67,-95.20,1,14.06,-97.78,1,9.26,-76.01
249574,1096,1,9.56,-92.74,0,-999,-999,1,23.27,-96.81,1,9.67,-97.76,1,14.07,-97.93,1,9.28,-76.51
250959,1385,1,9.56,-93.63,0,-999,-999,1,23.32,-97.14,1,9.63,-96.03,1,14.07,-97.36,1,9.21,-75.71
252055,1096,1,9.56,-93.98,0,-999,-999,1,23.28,-98.22,1,9.70,-91.97,1,14.16,-95.46,1,9.27,-75.39
253733,1678,1,9.55,-94.38,0,-999,-999,1,23.29,-97.90,1,9.68,-93.92,1,14.14,-97.32,1,9.24,-75.41
254829,1096,1,9.59,-94.79,0,-999,-999,1,23.34,-97.80,1,9.66,-95.13,1,14.10,-97.50,1,9.26,-77.35
255869,1040,1,9.57,-95.63,0,-999,-999,1,23.36,-96.70,1,9.66,-93.02,1,14.13,-97.87,1,9.29,-75.19
256410,541,1,9.53,-94.09,0,-999,-999,1,23.36,-97.74,1,9.70,-93.46,1,14.12,-96.83,1,9.25,-76.67
257240,830,1,9.60,-92.38,0,-999,-999,1,23.28,-98.77,1,9.67,-93.61,1,14.12,-97.15,1,9.25,-75.15
257781,541,1,9.59,-94.27,0,-999,-999,1,23.33,-100.53,1,9.68,-94.02,1,14.11,-96.91,1,9.28,-75.87
258900,1119,1,9.57,-94.06,0,-999,-999,1,23.45,-102.02,1,9.71,-94.19,1,14.10,-97.69,1,9.24,-75.86
259938,1038,1,9.51,-94.05,0,-999,-999,0,-999,-999,1,9.74,-95.66,1,14.15,-96.71,1,9.28,-75.93
261037,1099,1,9.53,-98.35,0,-999,-999,1,23.30,-96.86,0,-999,-999,0,-999,-999,0,-999,-999
261676,639,1,9.51,-95.34,0,-999,-999,1,23.27,-99.66,1,9.74,-94.12,1,14.10,-96.64,1,9.29,-75.50
262573,897,1,9.43,-97.65,0,-999,-999,1,23.30,-99.74,1,9.60,-94.13,1,14.21,-94.09,1,9.27,-72.66
263114,541,1,9.46,-101.09,0,-999,-999,1,23.33,-99.07,1,9.64,-97.44,1,14.16,-93.92,1,9.25,-77.44
264293,1179,1,9.56,-96.30,0,-999,-999,1,23.36,-99.22,1,9.76,-98.28,1,14.18,-94.10,1,9.26,-78.58
264834,541,1,9.47,-93.09,0,-999,-999,1,23.44,-102.38,1,9.83,-97.83,1,14.18,-92.51,1,9.32,-73.03
265874,1040,1,9.37,-98.34,0,-999,-999,1,23.29,-98.15,1,9.60,-96.79,1,14.15,-92.60,1,9.21,-78.11
266558,684,1,9.41,-96.88,0,-999,-999,1,23.29,-99.02,1,9.82,-99.18,0,-999,-999,0,-999,-999
